SO2,CO,NO,NO2,PM10,NOX,O3,"PM2,5",SH2,vmax,vv,dv,dmax,pres,hr,ts,pres_nmar,tamin,ta,tamax,tpr,inso,tss5cm,timestamp
9.82,0.3575,7.3,19.7875,40.8025,31.17,66.125,15.13,11.92125,4.2,2.4,122.0,66.0,1003.3,50.0,12.5,1034.3,8.7,10.1,10.3,0.2,60.0,6.7,2023-02-11 13:00:00
8.9575,0.3375,8.504999999999999,20.885,35.245,34.1525,71.8775,10.59,10.771250000000002,5.6,3.0,137.0,137.0,1002.4,44.0,13.1,1033.4,10.0,10.7,10.8,-1.0,60.0,7.9,2023-02-11 14:00:00
9.245,0.2925,6.4575000000000005,16.845,25.345,26.9175,82.97749999999999,8.7525,11.78,5.9,2.1,131.0,132.0,1002.0,39.0,13.2,1032.9,10.7,11.3,11.3,-2.2,60.0,8.7,2023-02-11 15:00:00
8.855,0.3325,9.1025,23.5525,20.8825,37.75,68.80000000000001,7.557499999999999,6.60125,5.5,3.3,139.0,135.0,1001.7,36.0,12.4,1032.6,10.8,10.8,11.3,-3.6,60.0,9.0,2023-02-11 16:00:00
9.365,0.3875,9.7075,30.7075,22.645,45.8475,51.495,7.725,5.06125,5.8,3.4,150.0,163.0,1001.6,48.0,8.2,1032.7,9.2,9.2,10.8,-1.2,20.0,8.6,2023-02-11 17:00:00
9.0625,0.515,24.905,55.0425,25.7025,93.8925,17.494999999999997,9.325,4.345,5.3,1.6,150.0,159.0,1001.8,57.0,5.7,1033.2,6.8,6.8,9.2,-1.2,0.0,7.8,2023-02-11 18:00:00
8.7275,0.5774999999999999,18.6,57.4475,24.7525,86.4625,11.2525,12.2,4.5025,2.9,1.9,141.0,157.0,1002.2,63.0,4.2,1033.8,5.3,5.3,6.8,-1.2,0.0,7.0,2023-02-11 19:00:00
9.48,0.7424999999999999,37.715,59.0375,22.37,117.8725,4.3175,15.6975,3.4525,3.0,1.7,130.0,134.0,1002.4,65.0,3.6,1034.0,4.9,4.9,5.3,-1.2,0.0,6.3,2023-02-11 20:00:00
7.7175,0.6425000000000001,31.885,52.0575,26.1025,101.8,5.6175,18.4375,2.35875,3.5,2.5,149.0,152.0,1002.6,71.0,2.9,1034.4,3.2,3.2,4.9,-1.4,0.0,5.8,2023-02-11 21:00:00
8.105,0.605,31.32,49.2225,29.22,98.0775,5.7675,17.7075,2.25,3.1,1.9,146.0,150.0,1003.0,73.0,2.2,1034.9,2.5,2.7,3.2,-1.7,0.0,5.3,2023-02-11 22:00:00
7.415,0.5475,21.08,40.1875,34.2825,73.07000000000001,5.4075,18.755,2.32125,3.1,2.0,151.0,146.0,1003.4,75.0,1.8,1035.4,2.1,2.1,2.8,-2.0,0.0,4.9,2023-02-11 23:00:00
7.1625,0.5725,20.3675,38.44,36.25,70.21000000000001,2.8425,19.005,2.20625,2.8,2.1,146.0,148.0,1003.5,77.0,1.4,1035.6,1.5,1.5,2.1,-2.2,0.0,4.5,2023-02-12 00:00:00
6.9,0.5375,9.9,26.775,35.0775,42.2175,9.92,16.7425,3.10625,2.9,2.1,141.0,149.0,1003.3,79.0,0.9,1035.5,0.4,0.5,1.5,-2.7,0.0,4.1,2023-02-12 01:00:00
6.905,0.435,8.3,22.525,30.955,35.4725,14.8275,14.41,2.33625,3.8,2.7,147.0,154.0,1002.9,80.0,0.5,1035.1,0.1,0.1,0.5,-3.0,0.0,3.8,2023-02-12 02:00:00
6.7675,0.36,10.3975,24.03,25.8225,40.245,12.49,12.8025,4.59375,4.3,2.1,141.0,150.0,1002.8,80.0,0.2,1035.0,0.0,0.1,0.2,-3.0,0.0,3.5,2023-02-12 03:00:00
6.5325,0.425,11.395,26.2575,24.12,44.0325,4.605,12.6375,10.91375,3.0,1.9,134.0,145.0,1002.6,81.0,-0.2,1034.9,-0.6,-0.6,0.1,-3.6,0.0,3.2,2023-02-12 04:00:00
6.555,0.37,12.2075,24.29,25.38,43.3375,6.3,13.8925,2.0475000000000003,3.0,2.1,147.0,155.0,1002.8,83.0,-0.8,1035.2,-1.4,-1.2,-0.6,-3.9,0.0,3.0,2023-02-12 05:00:00
6.66,0.3974999999999999,17.4675,27.665,22.835,54.915,6.605,22.53,2.0525,3.6,2.7,164.0,166.0,1002.9,82.0,-0.7,1035.3,-1.4,-1.4,-1.1,-4.2,0.0,2.7,2023-02-12 06:00:00
6.6850000000000005,0.43,23.255,30.012500000000003,22.3625,66.285,5.905,28.235,2.4775,3.3,2.2,148.0,162.0,1003.2,83.0,-1.0,1035.6,-1.6,-1.6,-1.4,-4.2,0.0,2.5,2023-02-12 07:00:00
7.105,0.4325,33.4825,32.17,25.37,84.39750000000001,6.785,20.91,2.2475,3.0,1.6,148.0,161.0,1003.9,81.0,-0.5,1036.2,-1.6,-0.6,-0.6,-3.6,18.0,2.4,2023-02-12 08:00:00
6.985,0.4225,29.49,25.9675,27.3525,71.9675,18.8325,13.2525,2.15375,2.0,0.4,252.0,164.0,1004.0,70.0,1.6,1036.0,-0.6,2.3,2.3,-2.7,60.0,2.3,2023-02-12 09:00:00
7.465,0.4725,20.9125,29.22,28.1725,61.84,20.49,9.4525,3.3512500000000003,1.6,0.9,40.0,34.0,1004.0,62.0,4.9,1035.7,2.1,4.6,4.6,-2.0,60.0,2.7,2023-02-12 10:00:00
9.54,0.2975,19.255,33.9,30.5775,63.94,39.1875,8.2375,4.74,2.0,0.7,168.0,21.0,1004.0,54.0,8.0,1035.4,4.6,7.4,7.5,-1.2,60.0,3.8,2023-02-12 11:00:00
9.38,0.335,11.28,27.025,34.05,44.6225,67.23,10.1525,6.07125,3.6,2.1,152.0,155.0,1003.1,52.0,11.4,1034.2,7.3,9.7,9.7,0.2,60.0,5.3,2023-02-12 12:00:00
9.99,0.32,11.4625,29.075000000000003,32.5325,46.9625,60.785,12.675,8.89375,5.3,2.9,133.0,144.0,1002.2,49.0,12.9,1033.2,9.6,10.3,10.4,0.0,60.0,6.8,2023-02-12 13:00:00
9.095,0.2825,7.9925,19.4975,31.1675,31.9625,68.3775,11.845,11.56,6.2,3.0,134.0,140.0,1001.5,46.0,12.9,1032.4,10.3,10.8,10.8,-0.5,60.0,7.9,2023-02-12 14:00:00
9.675,0.26,7.025,19.135,28.6225,30.0975,72.4975,10.635,14.39125,6.0,3.2,143.0,157.0,1001.2,38.0,13.4,1032.1,10.7,11.4,11.5,-2.5,60.0,8.7,2023-02-12 15:00:00
9.995,0.3375,8.7025,23.18,25.215,36.7575,68.5675,10.0225,16.56875,5.9,3.6,135.0,142.0,1000.9,34.0,12.6,1031.8,11.1,11.1,11.5,-4.2,60.0,9.0,2023-02-12 16:00:00
8.865,0.285,8.915,30.4725,19.9875,44.375,58.5175,8.2225,7.635,4.9,2.9,149.0,143.0,1001.1,42.0,8.4,1032.1,9.8,9.8,11.3,-2.5,21.0,8.6,2023-02-12 17:00:00
9.435,0.41,14.555,43.6125,18.45,66.3225,35.575,7.3275,14.54875,4.4,2.5,153.0,141.0,1001.4,52.0,6.5,1032.7,7.8,7.8,9.8,-1.4,0.0,7.8,2023-02-12 18:00:00
8.665,0.38,10.905,42.415,17.314999999999998,59.43,29.8775,9.1675,8.75,3.4,1.8,152.0,169.0,1001.8,62.0,4.7,1033.3,5.7,5.7,7.8,-1.0,0.0,7.1,2023-02-12 19:00:00
9.9775,0.59,32.58,65.6475,17.5375,116.4725,4.285,12.835,3.51125,2.3,1.6,124.0,125.0,1002.2,64.0,3.6,1033.8,4.5,4.9,5.7,-1.4,0.0,6.4,2023-02-12 20:00:00
10.695,0.48,23.1375,54.5875,22.565,90.685,6.8325000000000005,15.3475,3.275,2.6,0.5,284.0,144.0,1002.6,68.0,2.9,1034.4,3.5,3.5,5.0,-2.0,0.0,5.8,2023-02-12 21:00:00
9.6225,0.315,10.9875,39.815,26.955,56.9575,17.9225,14.085,2.90875,2.8,1.8,140.0,134.0,1002.7,70.0,2.4,1034.5,2.9,3.2,3.5,-1.7,0.0,5.3,2023-02-12 22:00:00
7.7425,0.4125,16.11,39.195,28.8025,64.3275,9.0975,12.0575,3.3675,3.0,1.7,142.0,160.0,1003.0,72.0,2.0,1035.0,2.1,2.1,3.2,-2.5,0.0,4.9,2023-02-12 23:00:00
7.6875,0.365,8.2875,33.405,29.9,46.33,12.4525,9.6875,9.29125,3.2,2.2,145.0,149.0,1003.4,72.0,1.6,1035.4,1.6,1.8,2.2,-2.7,0.0,4.5,2023-02-13 00:00:00
7.729999999999999,0.23,5.2525,22.5925,28.96,30.785,31.4175,10.3575,4.16625,3.6,2.3,154.0,143.0,1003.3,78.0,1.0,1035.4,0.7,1.0,1.8,-2.5,0.0,4.2,2023-02-13 01:00:00
7.3825,0.2875,8.2825,24.5775,28.6475,37.4975,21.8925,15.7375,4.55875,3.2,2.1,144.0,155.0,1003.2,77.0,0.7,1035.3,0.5,0.7,1.0,-2.7,0.0,3.8,2023-02-13 02:00:00
7.4725,0.2774999999999999,5.53,22.13,26.4225,30.7575,24.3125,20.65,2.9325,3.2,2.2,159.0,158.0,1003.4,78.0,0.3,1035.6,0.2,0.2,0.7,-3.3,0.0,3.5,2023-02-13 03:00:00
7.3825,0.3275,9.0975,27.2775,24.32,41.47,19.39,17.58,3.62625,2.8,2.2,144.0,150.0,1003.3,79.0,0.1,1035.5,0.1,0.3,0.4,-3.0,0.0,3.3,2023-02-13 04:00:00
7.2375,0.28,7.939999999999999,26.4425,26.16,38.8325,21.73,15.655,3.24375,3.0,2.2,140.0,152.0,1003.8,79.0,0.0,1036.1,-0.2,-0.2,0.3,-3.3,0.0,3.0,2023-02-13 05:00:00
7.109999999999999,0.3175,10.6025,32.11,24.46,48.6425,13.6825,13.7375,2.895,3.0,1.5,140.0,145.0,1004.0,79.0,-0.2,1036.3,-0.4,-0.4,-0.1,-3.6,0.0,2.8,2023-02-13 06:00:00
8.0425,0.46,37.595,44.18,22.625,102.8225,2.2125,12.265,3.36125,2.5,1.7,140.0,142.0,1004.5,80.0,-0.5,1036.8,-0.6,-0.5,-0.3,-3.6,0.0,2.6,2023-02-13 07:00:00
8.530000000000001,0.4675,46.92,47.4825,25.4125,120.675,4.1675,11.9375,3.3375,3.0,2.0,144.0,147.0,1005.1,78.0,0.4,1037.3,-0.5,0.5,0.5,-3.0,17.0,2.5,2023-02-13 08:00:00
8.7625,0.4,48.685,45.28,27.98,121.2275,9.75,12.8075,5.5875,2.8,1.5,150.0,144.0,1005.4,69.0,2.5,1037.3,0.5,2.9,2.9,-2.2,59.0,2.5,2023-02-13 09:00:00
9.235,0.3775,34.177499999999995,45.7775,32.57,99.0875,16.8525,11.325,9.73875,3.1,1.9,141.0,152.0,1005.6,65.0,6.0,1037.2,3.0,5.6,5.7,-0.5,60.0,3.1,2023-02-13 10:00:00
9.91,0.345,17.72,33.295,41.22,60.9375,41.5175,13.4875,8.21125,4.4,2.7,147.0,139.0,1005.2,67.0,9.0,1036.6,5.4,7.4,7.5,1.7,60.0,4.1,2023-02-13 11:00:00
9.86,0.3325,15.5675,28.7125,47.2075,52.995,54.0125,15.0325,10.67375,6.5,4.1,142.0,145.0,1004.6,66.0,11.0,1035.9,7.3,8.2,8.2,2.3,60.0,5.5,2023-02-13 12:00:00
10.5475,0.29,11.2475,25.11,43.5975,42.6575,54.825,15.915,10.69,6.3,3.8,138.0,134.0,1003.6,53.0,13.3,1034.6,8.3,10.6,10.7,1.5,60.0,6.9,2023-02-13 13:00:00
10.1025,0.355,13.4925,27.025,38.11,48.07,58.775,13.1675,11.7975,6.8,4.1,138.0,134.0,1002.5,48.0,14.1,1033.3,10.6,11.9,12.0,1.3,60.0,8.1,2023-02-13 14:00:00
9.675,0.295,11.485,23.8825,32.67,41.8025,65.1975,12.7475,8.567499999999999,7.1,4.3,139.0,154.0,1002.3,40.0,14.2,1033.0,11.9,12.7,12.7,-0.5,60.0,8.9,2023-02-13 15:00:00
9.265,0.295,10.3325,26.97,26.3125,43.09,60.32,12.975,5.765,6.5,3.1,147.0,150.0,1002.2,45.0,13.7,1032.9,12.6,12.7,12.9,1.1,60.0,9.3,2023-02-13 16:00:00
10.09,0.415,17.12,40.85,21.905,67.555,37.7625,13.835,5.49625,5.3,2.9,146.0,153.0,1002.1,49.0,9.6,1033.0,11.2,11.2,12.7,0.9,24.0,9.0,2023-02-13 17:00:00
10.62,0.47,17.175,54.7275,19.8025,81.5175,16.035,15.59,16.18625,4.3,1.5,139.0,146.0,1002.5,56.0,7.5,1033.6,9.5,9.5,11.2,1.1,0.0,8.3,2023-02-13 18:00:00
12.465,0.9025,59.697500000000005,74.31,22.2425,167.4325,2.5925,15.57,8.21625,3.0,0.8,132.0,146.0,1002.7,58.0,6.2,1033.9,8.5,8.5,9.4,0.6,0.0,7.6,2023-02-13 19:00:00
11.5075,1.1425,129.4975,79.745,31.485,281.7625,2.4375,18.645,3.45875,3.1,2.3,163.0,162.0,1002.8,65.0,5.0,1034.3,6.1,6.1,8.5,0.0,0.0,7.0,2023-02-13 20:00:00
8.8125,0.4825,27.745,56.3575,40.295,99.635,2.7375,19.9575,2.93375,2.6,1.2,149.0,145.0,1003.1,67.0,4.1,1034.7,5.5,5.5,6.1,-0.3,0.0,6.4,2023-02-13 21:00:00
8.745000000000001,0.735,70.9425,58.115,42.305,168.785,2.2425,15.7175,9.8325,3.2,2.0,148.0,145.0,1003.1,71.0,3.5,1034.8,4.4,4.4,5.5,-0.5,0.0,5.9,2023-02-13 22:00:00
8.2325,0.595,40.5025,45.8125,46.93,108.99,2.2775,13.565,6.7775,3.6,2.7,143.0,157.0,1003.1,72.0,3.4,1034.8,4.0,4.0,4.7,-0.5,0.0,5.5,2023-02-13 23:00:00
7.5625,0.385,8.555,31.1,36.8175,44.445,12.0,12.165,9.7875,3.4,2.0,152.0,145.0,1003.0,75.0,2.8,1034.8,3.2,3.2,4.0,-0.7,0.0,5.2,2023-02-14 00:00:00
7.2475,0.39,10.0425,31.2375,30.0075,46.9025,2.8025,14.1475,29.48125,2.8,2.0,148.0,150.0,1002.9,79.0,2.0,1034.8,2.1,2.2,3.2,-1.0,0.0,4.8,2023-02-14 01:00:00
7.485,0.405,25.5025,32.042500000000004,27.2925,71.83,2.09,15.4125,8.1125,3.2,2.2,152.0,170.0,1002.8,80.0,1.7,1034.8,1.7,1.8,2.2,-1.2,0.0,4.5,2023-02-14 02:00:00
7.16,0.39,17.435000000000002,27.6825,28.125,54.8775,2.9375,14.7125,22.4225,3.4,2.6,144.0,156.0,1002.8,81.0,1.5,1034.8,1.4,1.4,1.8,-1.4,0.0,4.2,2023-02-14 03:00:00
7.3525,0.4075,20.1125,33.68,29.0975,65.0575,4.0275,14.145,9.28375,3.5,2.2,158.0,158.0,1002.5,81.0,1.1,1034.6,1.1,1.1,1.5,-1.7,0.0,3.9,2023-02-14 04:00:00
7.1025,0.35,10.0675,31.2425,32.7275,46.9475,7.9925,13.8575,20.18875,2.8,2.2,144.0,136.0,1002.7,83.0,0.7,1034.8,0.5,0.7,1.1,-2.0,0.0,3.6,2023-02-14 05:00:00
7.324999999999999,0.5225,26.1825,36.8375,35.5925,77.6875,1.53,14.33,15.60125,3.1,2.5,152.0,148.0,1002.7,83.0,0.5,1034.8,0.4,0.5,0.7,-2.0,0.0,3.4,2023-02-14 06:00:00
7.6925,0.555,57.6075,46.635,37.8325,136.505,1.965,15.5525,14.94875,3.8,1.7,149.0,166.0,1002.9,86.0,1.4,1034.9,0.5,1.9,1.9,-0.3,0.0,3.2,2023-02-14 07:00:00
7.1375,0.445,26.07,43.28,39.6675,83.95,3.88,15.9775,13.64625,2.6,0.8,146.0,153.0,1003.1,87.0,2.6,1035.0,1.9,2.4,2.5,0.4,0.0,3.4,2023-02-14 08:00:00
7.305,0.42,25.6825,41.53,42.58,81.5925,6.2725,17.5925,10.07125,4.6,3.0,154.0,169.0,1003.2,88.0,3.9,1034.9,2.4,3.8,3.8,2.1,0.0,3.7,2023-02-14 09:00:00
7.365,0.4275,17.08,35.6725,44.445,62.32,15.51,18.6725,14.1475,6.2,3.6,136.0,152.0,1003.1,87.0,5.2,1034.7,3.8,4.8,4.8,2.9,0.0,4.2,2023-02-14 10:00:00
7.8425,0.4275,14.71,33.01,42.7925,55.955,32.0825,19.4375,5.85375,6.6,4.6,129.0,141.0,1002.5,84.0,6.7,1034.0,4.7,5.3,5.4,2.9,0.0,4.8,2023-02-14 11:00:00
8.379999999999999,0.3575,12.835,28.2175,37.4025,48.24,47.475,18.13,7.3725,7.0,4.4,140.0,154.0,1001.5,78.0,8.4,1032.8,5.2,7.0,7.0,3.4,11.0,5.5,2023-02-14 12:00:00
8.9225,0.36,10.575,23.9,33.37,40.3925,55.1925,14.2125,12.989999999999998,7.1,4.8,133.0,135.0,1000.4,65.0,11.2,1031.4,7.0,9.9,9.9,3.6,39.0,6.5,2023-02-14 13:00:00
9.7675,0.335,9.585,26.335,30.0375,41.2925,58.9325,12.2225,14.96125,7.0,4.3,135.0,144.0,999.3,54.0,12.7,1030.0,9.9,11.9,11.9,2.9,52.0,7.5,2023-02-14 14:00:00
9.6925,0.3475,9.865,27.3575,24.6075,42.7475,57.0625,12.4075,17.21625,7.8,4.1,150.0,134.0,998.6,55.0,10.8,1029.3,11.6,11.6,11.9,2.9,7.0,8.0,2023-02-14 15:00:00
9.255,0.38,10.735,34.685,16.32,51.4325,46.075,12.4825,15.8475,7.0,3.7,139.0,145.0,998.2,50.0,11.1,1028.9,11.5,11.9,12.2,1.9,17.0,8.1,2023-02-14 16:00:00
10.625,0.53,31.1275,64.6575,11.23,113.2175,14.8775,11.715,4.96875,4.6,0.9,116.0,160.0,998.0,49.0,9.1,1028.7,11.3,11.3,11.9,1.1,0.0,8.0,2023-02-14 17:00:00
10.815,0.615,32.08,68.7125,16.625,118.7575,2.455,13.7175,6.883749999999999,2.6,1.3,70.0,92.0,998.2,55.0,7.9,1029.0,10.4,10.4,11.2,1.7,0.0,7.7,2023-02-14 18:00:00
10.4725,0.675,26.6925,64.3825,23.6,106.025,3.7125,17.515,15.45625,3.4,1.3,80.0,62.0,998.3,65.0,7.7,1029.2,9.6,9.6,10.4,3.4,0.0,7.3,2023-02-14 19:00:00
9.78,0.5325,19.4025,52.99,27.5875,83.2625,10.105,21.3525,9.78625,4.3,2.9,125.0,102.0,998.1,64.0,6.9,1029.1,8.8,8.9,9.6,2.5,0.0,7.0,2023-02-14 20:00:00
8.530000000000001,0.4175,11.79,37.25,29.3575,55.64,31.255,20.505,14.715,5.9,2.8,130.0,136.0,998.5,65.0,6.5,1029.5,8.7,8.7,9.0,2.5,0.0,6.7,2023-02-14 21:00:00
7.9,0.355,7.4375,25.9875,26.48,37.59,41.9925,17.4075,18.7675,5.7,2.9,133.0,116.0,998.6,70.0,6.2,1029.8,7.7,7.7,8.7,2.5,0.0,6.4,2023-02-14 22:00:00
7.7675,0.3425,7.0225,21.2675,19.9025,32.22,46.6925,15.5075,13.44875,4.7,2.2,135.0,133.0,998.7,74.0,5.7,1029.9,7.0,7.0,7.7,2.7,0.0,6.2,2023-02-14 23:00:00
7.355,0.285,5.915,18.795,21.765,28.02,47.9025,16.375,18.445,3.4,1.7,138.0,113.0,999.2,76.0,5.4,1030.5,6.4,6.4,7.0,2.5,0.0,6.0,2023-02-15 00:00:00
7.21,0.3425,7.21,27.0425,17.6975,38.2925,30.355,16.22,5.52375,2.5,0.9,116.0,136.0,998.9,80.0,4.5,1030.4,4.9,5.0,6.4,1.9,0.0,5.8,2023-02-15 01:00:00
7.13,0.315,8.055,30.525,17.9,43.095,23.0425,14.27,4.28375,3.1,0.9,176.0,190.0,998.8,80.0,4.0,1030.4,4.2,4.2,5.4,1.1,0.0,5.6,2023-02-15 02:00:00
7.0375,0.305,7.130000000000001,24.8325,21.045,35.9575,32.8725,11.215,7.15375,3.7,2.1,129.0,145.0,998.3,82.0,3.9,1029.8,3.9,4.6,4.6,1.9,0.0,5.4,2023-02-15 03:00:00
7.3925,0.395,17.515,31.5925,20.5225,58.91250000000001,20.97,10.3325,11.2,3.4,2.0,131.0,145.0,998.0,84.0,3.4,1029.6,3.7,4.1,5.1,1.7,0.0,5.1,2023-02-15 04:00:00
7.3375,0.4525,27.2575,37.7475,20.5675,80.27,7.9025,11.04,7.88125,3.6,1.4,147.0,161.0,998.0,83.0,2.8,1029.7,2.9,3.1,4.1,0.4,0.0,4.9,2023-02-15 05:00:00
7.5925,0.6075,58.0425,44.0325,25.155,134.5775,2.18,13.0375,3.36375,4.6,1.5,135.0,167.0,998.4,82.0,2.1,1030.2,2.5,2.5,3.0,-0.3,0.0,4.6,2023-02-15 06:00:00
8.057500000000001,0.7,69.15,47.3875,27.3125,155.26,1.9625,13.68,3.49875,3.7,1.8,135.0,138.0,998.8,82.0,2.0,1030.6,1.9,2.1,2.5,-0.7,0.0,4.3,2023-02-15 07:00:00
8.3775,0.7025,82.12,51.5725,31.09,179.6775,2.9125,13.2775,3.40125,3.6,2.5,149.0,153.0,999.1,80.0,2.3,1030.9,2.1,2.4,2.4,-0.7,15.0,4.1,2023-02-15 08:00:00
8.899999999999999,0.5,50.6225,49.3575,35.3225,128.3325,7.445,12.575,4.21,3.7,1.8,145.0,149.0,999.4,71.0,4.5,1030.9,2.4,5.2,5.2,0.4,59.0,4.1,2023-02-15 09:00:00
9.2675,0.3925,27.11,39.5925,40.105,81.885,23.94,12.8625,8.879999999999999,2.8,1.3,154.0,147.0,999.6,69.0,7.6,1030.8,5.2,7.9,7.9,2.5,60.0,4.6,2023-02-15 10:00:00
9.8375,0.27,20.35,33.06,41.9125,64.8075,31.1075,13.255,10.78875,4.2,2.6,149.0,154.0,999.7,66.0,10.6,1030.6,7.9,9.8,9.8,3.8,60.0,5.6,2023-02-15 11:00:00
9.8175,0.3675,22.61,34.4125,40.74,69.6825,39.7375,13.17,11.38,3.9,2.3,140.0,144.0,999.1,60.0,13.3,1029.9,9.8,11.3,11.4,3.8,60.0,7.0,2023-02-15 12:00:00
10.285,0.3675,15.5525,35.525000000000006,34.61,59.7925,53.0925,12.1825,7.91875,4.2,1.6,111.0,154.0,998.3,56.0,13.8,1028.9,11.2,12.4,12.6,3.8,60.0,8.2,2023-02-15 13:00:00
10.305,0.3925,23.957500000000003,41.365,31.035,78.74000000000001,48.55,11.6525,9.43,3.3,1.2,48.0,55.0,997.8,53.0,13.8,1028.4,12.2,12.9,13.1,3.6,60.0,9.2,2023-02-15 14:00:00
10.88,0.3475,15.9825,40.6975,29.5275,65.63,52.1375,11.5825,8.385,3.7,2.0,144.0,126.0,997.4,42.0,14.5,1027.9,12.9,13.8,14.0,1.1,60.0,9.9,2023-02-15 15:00:00
10.62,0.3175,10.395,39.8925,22.7175,56.105,50.38,12.1125,4.7825,3.4,0.9,153.0,149.0,997.2,41.0,14.7,1027.6,13.8,14.6,14.6,1.5,60.0,10.2,2023-02-15 16:00:00
10.2275,0.375,8.3375,49.255,21.5975,62.265,41.265,16.8425,2.91,2.6,1.9,146.0,151.0,997.4,45.0,11.5,1027.9,13.2,13.2,14.6,1.5,36.0,10.0,2023-02-15 17:00:00
9.38,0.595,62.81999999999999,82.825,25.8975,180.825,3.815,24.51,8.15625,2.2,1.0,155.0,144.0,997.6,56.0,8.7,1028.4,10.6,10.6,13.2,2.1,0.0,9.4,2023-02-15 18:00:00
9.5875,0.8375,91.905,88.0075,28.4525,231.3775,2.23,28.125,6.19125,3.4,2.4,148.0,153.0,997.9,56.0,7.5,1028.9,9.4,9.4,10.6,1.1,0.0,8.7,2023-02-15 19:00:00
9.1975,0.9625,77.8175,73.9225,37.9725,195.315,2.42,31.4475,13.97625,3.5,2.4,143.0,146.0,998.0,60.0,6.9,1029.1,8.2,8.2,9.4,0.9,0.0,8.1,2023-02-15 20:00:00
8.035,0.575,19.7275,51.375,40.5325,82.1525,9.2375,33.64,17.77125,3.4,2.0,174.0,149.0,998.4,65.0,6.2,1029.6,7.0,7.1,8.2,0.9,0.0,7.6,2023-02-15 21:00:00
7.935,0.54,34.66,51.41,33.9525,105.475,6.23,30.985,3.06625,3.7,2.6,159.0,166.0,999.0,70.0,5.4,1030.4,5.7,5.7,7.1,0.6,0.0,7.2,2023-02-15 22:00:00
7.7125,0.4575,34.0275,49.4975,32.3375,102.5825,2.025,25.8225,3.2212500000000004,3.2,1.0,177.0,157.0,999.3,73.0,4.2,1030.8,4.6,4.6,5.7,0.2,0.0,6.7,2023-02-15 23:00:00
7.1825,0.3874999999999999,12.8725,37.1675,32.050000000000004,57.2525,6.6850000000000005,22.4275,2.68125,3.0,2.3,147.0,144.0,999.3,73.0,4.1,1030.9,4.2,4.2,4.7,-0.3,0.0,6.3,2023-02-16 00:00:00
7.1025,0.325,12.4975,36.7125,29.9675,56.2025,3.495,20.48,2.58125,3.0,2.4,147.0,146.0,999.3,76.0,3.3,1031.0,3.1,3.3,4.2,-0.5,0.0,5.9,2023-02-16 01:00:00
7.075,0.2575,12.915,27.085,28.692500000000003,47.2325,11.155,21.2925,6.31375,3.3,1.6,158.0,156.0,999.4,75.0,3.1,1031.1,2.9,3.3,3.3,-0.7,0.0,5.5,2023-02-16 02:00:00
7.2475,0.33,22.5775,32.465,27.695,67.6825,2.5425,21.81,4.803750000000001,2.9,1.7,151.0,191.0,999.0,76.0,2.3,1030.8,2.4,2.4,3.4,-1.4,0.0,5.2,2023-02-16 03:00:00
7.1775,0.305,16.8375,29.48,28.525,55.745,4.782500000000001,21.6625,2.72625,2.5,1.9,151.0,155.0,999.2,81.0,1.6,1031.1,1.2,1.6,2.4,-1.2,0.0,4.8,2023-02-16 04:00:00
7.535,0.4125,57.75,35.24,32.0175,125.33,2.405,22.3125,25.99125,2.5,1.4,140.0,152.0,999.3,80.0,1.2,1031.2,1.2,1.4,1.7,-1.7,0.0,4.5,2023-02-16 05:00:00
8.055,0.5425,85.47,39.6625,34.8225,172.995,2.0825,22.775,15.59625,1.8,0.5,278.0,152.0,999.3,82.0,0.8,1031.3,0.8,0.8,1.4,-2.0,0.0,4.2,2023-02-16 06:00:00
7.535,0.455,50.3825,35.417500000000004,42.3875,114.0125,3.8725,24.3,2.81,1.2,0.3,212.0,315.0,999.9,84.0,0.4,1032.0,0.5,0.5,0.8,-2.0,0.0,3.9,2023-02-16 07:00:00
7.46,0.4,41.155,34.0225,56.2275,98.22,5.3325,24.6825,3.03,1.6,0.4,158.0,159.0,1000.5,84.0,1.3,1032.4,0.4,1.9,1.9,-0.5,15.0,3.7,2023-02-16 08:00:00
7.645,0.3874999999999999,45.5525,36.465,58.8475,107.525,8.6,23.635,8.938749999999999,2.4,1.1,333.0,348.0,1001.0,73.0,4.0,1032.6,1.9,4.2,4.2,-0.3,60.0,3.8,2023-02-16 09:00:00
7.65,0.29,25.63,33.792500000000004,58.015,73.77250000000001,17.43,21.005,6.50625,2.5,0.8,70.0,12.0,1001.2,65.0,7.1,1032.6,4.1,6.7,6.7,0.6,60.0,4.4,2023-02-16 10:00:00
8.27,0.35,24.3725,36.2675,54.79,74.285,28.535,19.665,2.55375,2.6,1.1,346.0,327.0,1001.4,58.0,9.8,1032.6,6.7,8.6,8.9,0.9,60.0,5.5,2023-02-16 11:00:00
9.0325,0.3325,22.58,39.3475,53.3125,74.5675,33.5,17.2825,2.73,2.2,0.5,17.0,330.0,1000.9,50.0,13.0,1031.7,8.6,11.7,11.7,1.7,60.0,6.9,2023-02-16 12:00:00
9.065,0.305,15.8775,35.065,54.85,59.8375,47.9,15.864999999999998,2.1125000000000003,2.7,0.9,50.0,61.0,1000.1,46.0,14.9,1030.7,11.5,13.4,13.4,2.1,60.0,8.4,2023-02-16 13:00:00
